eTrappedCharge(C1(n67349_0s_des)) X,eTrappedCharge(C1(n67349_0s_des)) Y,eTrappedCharge(C1(n67349_1e-1s_des)) X,eTrappedCharge(C1(n67349_1e-1s_des)) Y,eTrappedCharge(C1(n67349_1e-2s_des)) X,eTrappedCharge(C1(n67349_1e-2s_des)) Y,eTrappedCharge(C1(n67349_1e-3s_des)) X,eTrappedCharge(C1(n67349_1e-3s_des)) Y,eTrappedCharge(C1(n67349_1e-4s_des)) X,eTrappedCharge(C1(n67349_1e-4s_des)) Y,eTrappedCharge(C1(n67349_1e-5s_des)) X,eTrappedCharge(C1(n67349_1e-5s_des)) Y,eTrappedCharge(C1(n67349_1e-6s_des)) X,eTrappedCharge(C1(n67349_1e-6s_des)) Y,eTrappedCharge(C1(n67349_1e-7s_des)) X,eTrappedCharge(C1(n67349_1e-7s_des)) Y,eTrappedCharge(C1(n67349_1e-8s_des)) X,eTrappedCharge(C1(n67349_1e-8s_des)) Y,eTrappedCharge(C1(n67349_1s_des)) X,eTrappedCharge(C1(n67349_1s_des)) Y,eTrappedCharge(C1(n67349_2e-1s_des)) X,eTrappedCharge(C1(n67349_2e-1s_des)) Y,eTrappedCharge(C1(n67349_2s_des)) X,eTrappedCharge(C1(n67349_2s_des)) Y,eTrappedCharge(C1(n67349_4s_des)) X,eTrappedCharge(C1(n67349_4s_des)) Y,eTrappedCharge(C1(n67349_5e-1s_des)) X,eTrappedCharge(C1(n67349_5e-1s_des)) Y,eTrappedCharge(C1(n67349_8s_des)) X,eTrappedCharge(C1(n67349_8s_des)) Y,eTrappedCharge(C1(n67349_16s_des)) X,eTrappedCharge(C1(n67349_16s_des)) Y,eTrappedCharge(C1(n67349_32s_des)) X,eTrappedCharge(C1(n67349_32s_des)) Y,eTrappedCharge(C1(n67349_64s_des)) X,eTrappedCharge(C1(n67349_64s_des)) Y,eTrappedCharge(C1(n67349_128s_des)) X,eTrappedCharge(C1(n67349_128s_des)) Y,eTrappedCharge(C1(n67349_256s_des)) X,eTrappedCharge(C1(n67349_256s_des)) Y,eTrappedCharge(C1(n67349_512s_des)) X,eTrappedCharge(C1(n67349_512s_des)) Y,eTrappedCharge(C1(n67349_1024s_des)) X,eTrappedCharge(C1(n67349_1024s_des)) Y,eTrappedCharge(C1(n67349_2048s_des)) X,eTrappedCharge(C1(n67349_2048s_des)) Y,eTrappedCharge(C1(n67349_4096s_des)) X,eTrappedCharge(C1(n67349_4096s_des)) Y,eTrappedCharge(C1(n67349_8192s_des)) X,eTrappedCharge(C1(n67349_8192s_des)) Y,eTrappedCharge(C1(n67349_16384s_des)) X,eTrappedCharge(C1(n67349_16384s_des)) Y,eTrappedCharge(C1(n67349_32768s_des)) X,eTrappedCharge(C1(n67349_32768s_des)) Y,eTrappedCharge(C1(n67349_65536s_des)) X,eTrappedCharge(C1(n67349_65536s_des)) Y,eTrappedCharge(C1(n67349_131072s_des)) X,eTrappedCharge(C1(n67349_131072s_des)) Y,eTrappedCharge(C1(n67349_262144s_des)) X,eTrappedCharge(C1(n67349_262144s_des)) Y,eTrappedCharge(C1(n67349_524288s_des)) X,eTrappedCharge(C1(n67349_524288s_des)) Y,eTrappedCharge(C1(n67349_1048576s_des)) X,eTrappedCharge(C1(n67349_1048576s_des)) Y,eTrappedCharge(C1(n67349_2097152s_des)) X,eTrappedCharge(C1(n67349_2097152s_des)) Y,eTrappedCharge(C1(n67349_4194304s_des)) X,eTrappedCharge(C1(n67349_4194304s_des)) Y,eTrappedCharge(C1(n67349_8388608s_des)) X,eTrappedCharge(C1(n67349_8388608s_des)) Y,eTrappedCharge(C1(n67349_16777216s_des)) X,eTrappedCharge(C1(n67349_16777216s_des)) Y,eTrappedCharge(C1(n67349_33554432s_des)) X,eTrappedCharge(C1(n67349_33554432s_des)) Y,eTrappedCharge(C1(n67349_67108864s_des)) X,eTrappedCharge(C1(n67349_67108864s_des)) Y,eTrappedCharge(C1(n67349_134217728s_des)) X,eTrappedCharge(C1(n67349_134217728s_des)) Y,eTrappedCharge(C1(n67349_268435456s_des)) X,eTrappedCharge(C1(n67349_268435456s_des)) Y,eTrappedCharge(C1(n67349_536870912s_des)) X,eTrappedCharge(C1(n67349_536870912s_des)) Y,eTrappedCharge(C1(n67349_1073741824s_des)) X,eTrappedCharge(C1(n67349_1073741824s_des)) Y
0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761592e+19,0.037453126,4.0761591e+19,0.037453126,4.0761592e+19,0.037453126,4.0761591e+19,0.037453126,4.0761589e+19,0.037453126,4.0761592e+19,0.037453126,4.0761587e+19,0.037453126,4.0761581e+19,0.037453126,4.0761571e+19,0.037453126,4.0761552e+19,0.037453126,4.076152e+19,0.037453126,4.0761471e+19,0.037453126,4.0761408e+19,0.037453126,4.0761332e+19,0.037453126,4.0761215e+19,0.037453126,4.076099e+19,0.037453126,4.0760543e+19,0.037453126,4.075969e+19,0.037453126,4.075822e+19,0.037453126,4.0756114e+19,0.037453126,4.0753802e+19,0.037453126,4.0751825e+19,0.037453126,4.0749675e+19,0.037453126,4.0745982e+19,0.037453126,4.0739641e+19,0.037453126,4.0730646e+19,0.037453126,4.0720634e+19,0.037453126,4.0711347e+19,0.037453126,4.0700449e+19,0.037453126,4.068355e+19,0.037453126,4.0659345e+19,0.037453126,4.0631555e+19,0.037453126,4.0603783e+19,0.037453126,4.0570403e+19
0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761632e+19,0.037476562,4.0761631e+19,0.037476562,4.0761631e+19,0.037476562,4.076163e+19,0.037476562,4.0761629e+19,0.037476562,4.0761631e+19,0.037476562,4.0761627e+19,0.037476562,4.0761623e+19,0.037476562,4.0761614e+19,0.037476562,4.0761597e+19,0.037476562,4.0761568e+19,0.037476562,4.0761522e+19,0.037476562,4.076146e+19,0.037476562,4.0761387e+19,0.037476562,4.0761282e+19,0.037476562,4.0761088e+19,0.037476562,4.0760699e+19,0.037476562,4.0759948e+19,0.037476562,4.0758617e+19,0.037476562,4.0756618e+19,0.037476562,4.075428e+19,0.037476562,4.0752222e+19,0.037476562,4.0750233e+19,0.037476562,4.0746976e+19,0.037476562,4.0741271e+19,0.037476562,4.0732789e+19,0.037476562,4.0722782e+19,0.037476562,4.0713385e+19,0.037476562,4.070327e+19,0.037476562,4.0688003e+19,0.037476562,4.0665298e+19,0.037476562,4.0637858e+19,0.037476562,4.061027e+19,0.037476562,4.0579132e+19
0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761672e+19,0.037500001,4.0761673e+19,0.037500001,4.0761672e+19,0.037500001,4.0761671e+19,0.037500001,4.0761673e+19,0.037500001,4.0761669e+19,0.037500001,4.0761664e+19,0.037500001,4.0761656e+19,0.037500001,4.0761639e+19,0.037500001,4.0761611e+19,0.037500001,4.0761565e+19,0.037500001,4.0761504e+19,0.037500001,4.076143e+19,0.037500001,4.0761328e+19,0.037500001,4.0761141e+19,0.037500001,4.0760769e+19,0.037500001,4.0760045e+19,0.037500001,4.0758754e+19,0.037500001,4.0756787e+19,0.037500001,4.0754441e+19,0.037500001,4.0752351e+19,0.037500001,4.0750398e+19,0.037500001,4.0747264e+19,0.037500001,4.0741751e+19,0.037500001,4.0733441e+19,0.037500001,4.0723463e+19,0.037500001,4.0714024e+19,0.037500001,4.0704116e+19,0.037500001,4.068935e+19,0.037500001,4.0667161e+19,0.037500001,4.0639905e+19,0.037500001,4.0612362e+19,0.037500001,4.058188e+19
0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761673e+19,0.037500001,4.0761672e+19,0.037500001,4.0761673e+19,0.037500001,4.0761672e+19,0.037500001,4.0761671e+19,0.037500001,4.0761673e+19,0.037500001,4.0761669e+19,0.037500001,4.0761664e+19,0.037500001,4.0761656e+19,0.037500001,4.0761639e+19,0.037500001,4.0761611e+19,0.037500001,4.0761565e+19,0.037500001,4.0761504e+19,0.037500001,4.076143e+19,0.037500001,4.0761328e+19,0.037500001,4.0761141e+19,0.037500001,4.0760769e+19,0.037500001,4.0760045e+19,0.037500001,4.0758754e+19,0.037500001,4.0756787e+19,0.037500001,4.0754441e+19,0.037500001,4.0752351e+19,0.037500001,4.0750398e+19,0.037500001,4.0747264e+19,0.037500001,4.0741751e+19,0.037500001,4.0733441e+19,0.037500001,4.0723463e+19,0.037500001,4.0714024e+19,0.037500001,4.0704116e+19,0.037500001,4.068935e+19,0.037500001,4.0667161e+19,0.037500001,4.0639905e+19,0.037500001,4.0612362e+19,0.037500001,4.058188e+19
0.037515625,7.0678783e+12,0.037515625,7.0678782e+12,0.037515625,7.0678783e+12,0.037515625,7.0678783e+12,0.037515625,7.0678783e+12,0.037515625,7.0678783e+12,0.037515625,7.0678783e+12,0.037515625,7.0678783e+12,0.037515625,7.0678783e+12,0.037515625,7.0678782e+12,0.037515625,7.0678782e+12,0.037515625,7.0678781e+12,0.037515625,7.0678779e+12,0.037515625,7.0678782e+12,0.037515625,7.0678775e+12,0.037515625,7.0678768e+12,0.037515625,7.0678753e+12,0.037515625,7.0678725e+12,0.037515625,7.0678676e+12,0.037515625,7.0678597e+12,0.037515625,7.0678491e+12,0.037515625,7.0678364e+12,0.037515625,7.0678188e+12,0.037515625,7.0677865e+12,0.037515625,7.0677223e+12,0.037515625,7.0675976e+12,0.037515625,7.0673746e+12,0.037515625,7.0670346e+12,0.037515625,7.066628e+12,0.037515625,7.0662651e+12,0.037515625,7.065927e+12,0.037515625,7.0653863e+12,0.037515625,7.0644345e+12,0.037515625,7.0629975e+12,0.037515625,7.061268e+12,0.037515625,7.0596299e+12,0.037515625,7.0579154e+12,0.037515625,7.0553648e+12,0.037515625,7.0515279e+12,0.037515625,7.0468053e+12,0.037515625,7.0420284e+12,0.037515625,7.0367532e+12
0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0,0.037531249,0
0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0,0.037562501,0
0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0,0.037625,0
0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0,0.037749998,0
0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0,0.037999999,0
0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0,0.0385,0
0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0,0.039000001,0
0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0,0.039500002,0
0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0,0.039999999,0
0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0,0.0405,0
0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0,0.041000001,0
0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0,0.041499998,0
0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0,0.041999999,0
0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0,0.0425,0
0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0,0.043000001,0
0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0,0.043499999,0
0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0,0.044,0
0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0,0.044500001,0
0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0,0.045000002,0
0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0
0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0,0.045499999,0
0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0,0.046437498,0
0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0,0.047375001,0
0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0,0.049249999,0
0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0,0.052999999,0
0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0,0.0605,0
0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0,0.068000004,0
0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0,0.075499997,0

